,user_id,week,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,visited,adopted_user
521,706,26,SIGNUP,0,0,361,1,No
522,707,18,PERSONAL_PROJECTS,0,0,91,2,No
523,709,14,ORG_INVITE,0,0,326,1,No
524,710,6,PERSONAL_PROJECTS,1,1,146,4,yes
525,712,30,ORG_INVITE,0,0,28,1,No
526,714,6,ORG_INVITE,0,0,63,1,No
527,715,34,GUEST_INVITE,1,1,8,4,yes
528,716,31,ORG_INVITE,0,0,142,3,yes
529,717,21,ORG_INVITE,1,1,375,12,yes
530,719,51,SIGNUP,0,0,29,1,No
531,720,22,ORG_INVITE,1,0,97,1,No
532,724,23,ORG_INVITE,0,0,205,295,yes
533,725,51,GUEST_INVITE,1,1,209,14,yes
534,726,4,GUEST_INVITE,0,0,217,1,No
535,727,31,ORG_INVITE,0,0,3,1,No
536,728,23,PERSONAL_PROJECTS,0,0,46,428,yes
537,729,32,GUEST_INVITE,0,0,3,1,No
538,733,31,GUEST_INVITE,0,1,56,1,No
539,735,1,GUEST_INVITE,0,0,8,1,No
540,736,6,ORG_INVITE,0,0,266,3,yes
541,737,46,PERSONAL_PROJECTS,0,0,2,1,No
542,738,21,PERSONAL_PROJECTS,0,0,84,5,yes
543,739,15,ORG_INVITE,1,0,196,1,No
544,740,23,ORG_INVITE,0,0,290,2,No
545,743,49,SIGNUP,1,1,130,1,No
546,745,47,ORG_INVITE,0,0,4,1,No
547,746,32,PERSONAL_PROJECTS,1,0,22,3,yes
548,749,41,GUEST_INVITE,0,0,120,2,No
549,750,47,ORG_INVITE,0,0,1,1,No
550,751,43,SIGNUP,0,0,380,1,No
551,752,36,GUEST_INVITE,0,0,269,1,No
552,753,30,SIGNUP_GOOGLE_AUTH,0,0,47,1,No
553,754,21,ORG_INVITE,0,0,20,437,yes
554,755,21,SIGNUP,0,0,2,2,No
555,757,44,ORG_INVITE,1,1,10,1,No
556,758,18,SIGNUP,0,0,105,1,No
557,760,49,SIGNUP_GOOGLE_AUTH,1,0,19,1,No
558,761,46,ORG_INVITE,0,0,142,1,No
559,763,50,GUEST_INVITE,0,1,141,1,No
560,765,52,SIGNUP_GOOGLE_AUTH,0,0,22,1,No
561,767,4,ORG_INVITE,0,0,36,1,No
562,768,4,GUEST_INVITE,0,0,5,1,No
563,769,22,SIGNUP,1,1,70,1,No
564,771,49,ORG_INVITE,1,0,18,2,No
565,772,21,SIGNUP_GOOGLE_AUTH,0,0,100,319,yes
566,773,3,ORG_INVITE,0,0,0,1,No
567,774,25,SIGNUP_GOOGLE_AUTH,0,0,18,1,No
568,775,9,SIGNUP,1,0,122,1,No
569,776,52,SIGNUP,0,0,305,1,No
570,777,19,SIGNUP,0,0,299,2,No
571,780,14,PERSONAL_PROJECTS,0,0,3,1,No
572,782,21,ORG_INVITE,1,1,406,1,No
573,783,23,ORG_INVITE,0,0,77,360,yes
574,784,43,SIGNUP,0,0,374,1,No
575,785,21,ORG_INVITE,0,0,23,1,No
576,786,22,SIGNUP,0,0,297,41,yes
577,787,22,SIGNUP_GOOGLE_AUTH,1,1,253,1,No
578,788,3,SIGNUP,0,0,22,3,yes
579,789,46,SIGNUP_GOOGLE_AUTH,0,0,193,2,No
580,791,9,ORG_INVITE,0,0,1,1,No
581,792,16,GUEST_INVITE,1,1,5,1,No
582,793,46,SIGNUP,1,0,65,3,yes
583,794,41,ORG_INVITE,0,0,297,1,No
584,795,18,SIGNUP,0,0,189,1,No
585,799,1,SIGNUP_GOOGLE_AUTH,1,0,309,1,No
586,801,25,GUEST_INVITE,0,0,1,1,No
587,802,12,SIGNUP_GOOGLE_AUTH,0,0,226,1,No
588,804,22,ORG_INVITE,0,0,18,109,yes
589,805,40,GUEST_INVITE,0,0,252,1,No
590,808,20,SIGNUP,0,0,2,1,No
591,809,10,SIGNUP,0,0,345,1,No
592,810,14,ORG_INVITE,0,0,309,1,No
593,811,23,ORG_INVITE,1,1,32,1,No
594,812,50,SIGNUP_GOOGLE_AUTH,0,0,110,1,No
595,813,48,ORG_INVITE,0,0,231,1,No
596,814,49,ORG_INVITE,0,0,24,8,yes
597,815,33,SIGNUP,0,0,106,3,yes
598,817,43,PERSONAL_PROJECTS,1,0,139,3,yes
599,819,17,SIGNUP_GOOGLE_AUTH,0,0,10,1,No
600,820,4,SIGNUP_GOOGLE_AUTH,0,0,335,1,No
601,821,51,SIGNUP,0,0,194,1,No
602,822,23,SIGNUP,0,0,161,2,No
603,823,21,SIGNUP_GOOGLE_AUTH,0,0,375,1,No
604,824,14,GUEST_INVITE,1,0,268,1,No
605,825,50,ORG_INVITE,1,0,6,1,No
606,826,19,ORG_INVITE,1,0,358,1,No
607,827,25,ORG_INVITE,0,0,2,2,No
608,828,51,GUEST_INVITE,0,0,207,13,yes
609,829,52,SIGNUP_GOOGLE_AUTH,0,0,153,1,No
610,830,34,SIGNUP_GOOGLE_AUTH,0,0,319,1,No
611,832,17,SIGNUP_GOOGLE_AUTH,0,0,49,1,No
612,833,42,ORG_INVITE,0,0,227,1,No
613,834,22,PERSONAL_PROJECTS,1,1,7,1,No
614,835,21,PERSONAL_PROJECTS,0,0,59,1,No
615,836,16,ORG_INVITE,0,0,149,1,No
616,837,7,ORG_INVITE,0,0,128,1,No
617,838,47,ORG_INVITE,1,1,225,1,No
618,842,27,PERSONAL_PROJECTS,0,0,177,1,No
619,843,2,GUEST_INVITE,1,0,32,1,No
620,845,21,SIGNUP,1,1,327,104,yes
621,846,10,ORG_INVITE,0,0,38,1,No
622,848,11,SIGNUP,0,0,322,1,No
623,849,13,PERSONAL_PROJECTS,0,0,110,1,No
624,850,44,SIGNUP_GOOGLE_AUTH,0,0,14,10,yes
625,851,22,SIGNUP,0,0,74,130,yes
626,853,27,SIGNUP_GOOGLE_AUTH,0,0,5,1,No
627,856,21,PERSONAL_PROJECTS,0,0,412,1,No
628,857,21,ORG_INVITE,0,0,177,1,No
629,858,9,GUEST_INVITE,0,0,3,1,No
630,859,17,SIGNUP_GOOGLE_AUTH,1,0,8,1,No
631,860,24,GUEST_INVITE,0,0,223,1,No
632,863,2,ORG_INVITE,1,0,1,1,No
633,865,2,SIGNUP_GOOGLE_AUTH,0,0,29,1,No
634,869,21,PERSONAL_PROJECTS,0,0,113,68,yes
635,872,27,SIGNUP,0,0,347,1,No
636,874,23,ORG_INVITE,0,0,68,47,yes
637,875,7,ORG_INVITE,1,1,288,1,No
638,876,3,ORG_INVITE,1,0,45,1,No
639,878,47,ORG_INVITE,1,0,9,1,No
640,880,3,PERSONAL_PROJECTS,0,0,399,1,No
641,881,8,SIGNUP_GOOGLE_AUTH,0,0,67,1,No
642,882,22,ORG_INVITE,0,0,138,80,yes
643,884,1,SIGNUP,1,1,169,1,No
644,885,23,PERSONAL_PROJECTS,0,0,290,313,yes
645,886,45,ORG_INVITE,0,0,54,1,No
646,887,17,ORG_INVITE,0,0,349,4,yes
647,888,13,ORG_INVITE,0,0,119,1,No
648,891,20,SIGNUP,0,0,23,2,No
649,892,8,GUEST_INVITE,0,0,39,1,No
650,894,8,SIGNUP,0,0,112,1,No
651,895,37,SIGNUP_GOOGLE_AUTH,1,1,194,1,No
652,899,1,PERSONAL_PROJECTS,1,0,280,1,No
653,900,26,ORG_INVITE,1,1,96,1,No
654,901,22,ORG_INVITE,1,1,108,224,yes
655,903,42,ORG_INVITE,1,1,67,1,No
656,905,52,SIGNUP_GOOGLE_AUTH,0,0,31,1,No
657,906,23,SIGNUP_GOOGLE_AUTH,0,0,358,600,yes
658,907,21,GUEST_INVITE,0,0,177,78,yes
659,908,1,GUEST_INVITE,1,1,96,1,No
660,910,14,ORG_INVITE,1,1,1,1,No
661,911,7,SIGNUP_GOOGLE_AUTH,1,1,395,1,No
662,912,47,SIGNUP,0,0,252,247,yes
663,913,3,GUEST_INVITE,1,1,201,1,No
664,914,17,SIGNUP_GOOGLE_AUTH,0,0,201,1,No
665,915,44,SIGNUP,0,0,190,1,No
666,916,26,PERSONAL_PROJECTS,0,0,7,1,No
667,917,47,GUEST_INVITE,0,0,201,1,No
668,918,47,SIGNUP,1,0,40,1,No
669,919,13,SIGNUP,0,1,16,1,No
670,921,47,GUEST_INVITE,0,0,9,1,No
671,922,18,PERSONAL_PROJECTS,1,0,371,2,No
672,924,3,SIGNUP_GOOGLE_AUTH,0,0,214,1,No
673,927,11,SIGNUP,0,0,14,1,No
674,928,22,GUEST_INVITE,0,0,296,131,yes
675,929,8,SIGNUP_GOOGLE_AUTH,0,0,228,1,No
676,932,22,ORG_INVITE,0,0,130,160,yes
677,934,21,ORG_INVITE,1,1,25,218,yes
678,937,23,ORG_INVITE,0,0,225,115,yes
679,939,43,SIGNUP_GOOGLE_AUTH,0,0,18,1,No
680,940,19,GUEST_INVITE,0,0,307,1,No
681,941,4,PERSONAL_PROJECTS,0,0,25,1,No
682,942,32,SIGNUP_GOOGLE_AUTH,1,0,20,1,No
683,943,20,PERSONAL_PROJECTS,0,0,50,44,yes
684,946,38,ORG_INVITE,0,0,156,5,yes
685,947,21,ORG_INVITE,1,1,117,1,No
686,948,38,PERSONAL_PROJECTS,1,1,31,1,No
687,953,22,SIGNUP_GOOGLE_AUTH,1,1,270,29,yes
688,956,31,SIGNUP,0,0,2,1,No
689,957,16,ORG_INVITE,0,0,311,1,No
690,958,33,SIGNUP,1,1,202,1,No
691,959,38,ORG_INVITE,1,0,23,1,No
692,960,25,ORG_INVITE,1,0,293,1,No
693,962,36,SIGNUP_GOOGLE_AUTH,1,0,208,1,No
694,963,19,SIGNUP,0,0,195,1,No
695,967,9,ORG_INVITE,0,0,216,1,No
696,969,29,SIGNUP_GOOGLE_AUTH,0,1,7,1,No
697,972,52,GUEST_INVITE,0,0,108,1,No
698,973,20,PERSONAL_PROJECTS,0,0,272,2,No
699,975,34,GUEST_INVITE,1,1,179,2,No
700,976,41,ORG_INVITE,1,0,22,1,No
701,977,12,ORG_INVITE,0,0,87,1,No
702,978,21,SIGNUP,0,0,106,1,No
703,980,21,SIGNUP,0,0,113,152,yes
704,981,50,SIGNUP_GOOGLE_AUTH,0,0,242,1,No
705,982,21,SIGNUP,1,1,0,1,No
706,983,50,SIGNUP_GOOGLE_AUTH,0,0,154,1,No
707,984,4,SIGNUP,0,0,226,1,No
708,985,16,SIGNUP,1,1,268,89,yes
709,986,20,SIGNUP,0,0,127,1,No
710,989,15,ORG_INVITE,0,0,78,1,No
711,991,22,PERSONAL_PROJECTS,0,0,144,7,yes
712,992,33,SIGNUP_GOOGLE_AUTH,0,0,132,1,No
713,994,42,ORG_INVITE,0,0,31,6,yes
714,995,51,SIGNUP,0,0,337,1,No
715,996,52,SIGNUP,0,0,9,1,No
716,997,15,SIGNUP,0,0,3,1,No
717,999,14,SIGNUP,0,0,231,8,yes
718,1001,21,ORG_INVITE,1,1,318,1,No
719,1004,12,ORG_INVITE,0,0,69,1,No
720,1005,37,ORG_INVITE,0,0,115,2,No
721,1007,23,SIGNUP,0,0,1,10,yes
722,1009,21,SIGNUP_GOOGLE_AUTH,0,0,66,65,yes
723,1010,29,GUEST_INVITE,0,0,246,1,No
724,1013,1,GUEST_INVITE,0,0,17,11,yes
725,1014,52,SIGNUP,0,0,23,1,No
726,1016,9,ORG_INVITE,0,0,160,1,No
727,1017,23,ORG_INVITE,1,0,77,260,yes
728,1018,23,ORG_INVITE,0,0,27,60,yes
729,1020,43,SIGNUP,0,0,1,1,No
730,1023,12,ORG_INVITE,1,1,113,1,No
731,1025,47,SIGNUP,0,0,62,1,No
732,1026,6,ORG_INVITE,1,0,84,5,yes
733,1027,21,ORG_INVITE,0,0,269,367,yes
734,1028,26,ORG_INVITE,0,0,350,1,No
735,1030,14,GUEST_INVITE,0,0,87,3,yes
736,1031,34,SIGNUP_GOOGLE_AUTH,0,0,1,1,No
737,1033,6,ORG_INVITE,1,1,6,1,No
738,1034,29,ORG_INVITE,0,0,184,1,No
739,1035,27,SIGNUP,0,0,115,7,yes
740,1036,7,ORG_INVITE,1,1,244,1,No
741,1037,34,ORG_INVITE,0,0,86,1,No
742,1038,5,SIGNUP,0,0,204,1,No
743,1039,8,SIGNUP_GOOGLE_AUTH,1,1,72,6,yes
744,1040,8,ORG_INVITE,1,0,368,1,No
745,1041,20,ORG_INVITE,0,0,156,1,No
746,1043,37,SIGNUP_GOOGLE_AUTH,0,0,357,1,No
747,1045,22,PERSONAL_PROJECTS,0,0,1,1,No
748,1047,48,ORG_INVITE,0,0,225,1,No
749,1048,4,ORG_INVITE,0,0,118,1,No
750,1049,12,SIGNUP,0,1,354,3,yes
751,1052,10,GUEST_INVITE,0,0,2,1,No
752,1053,37,ORG_INVITE,0,0,84,1,No
753,1054,4,SIGNUP,0,0,184,1,No
754,1055,22,PERSONAL_PROJECTS,0,0,57,318,yes
755,1056,8,SIGNUP_GOOGLE_AUTH,0,0,22,2,No
756,1057,47,ORG_INVITE,0,0,185,1,No
757,1058,37,ORG_INVITE,0,0,9,1,No
758,1060,18,GUEST_INVITE,1,0,157,1,No
759,1061,23,ORG_INVITE,0,0,328,78,yes
760,1063,38,ORG_INVITE,1,1,6,1,No
761,1064,30,GUEST_INVITE,1,0,351,5,yes
762,1066,45,ORG_INVITE,1,0,6,1,No
763,1068,31,ORG_INVITE,0,0,9,1,No
764,1069,30,ORG_INVITE,0,0,223,1,No
765,1070,39,SIGNUP_GOOGLE_AUTH,1,1,259,1,No
766,1072,23,SIGNUP,0,0,124,326,yes
767,1074,17,SIGNUP_GOOGLE_AUTH,1,1,103,1,No
768,1076,18,ORG_INVITE,0,0,256,1,No
769,1077,27,ORG_INVITE,0,0,373,1,No
770,1078,17,SIGNUP_GOOGLE_AUTH,0,0,76,1,No
771,1079,47,SIGNUP,0,0,350,2,No
772,1080,27,SIGNUP,1,0,119,1,No
773,1082,6,ORG_INVITE,1,1,85,1,No
774,1083,24,GUEST_INVITE,0,0,74,1,No
775,1084,32,ORG_INVITE,0,0,339,1,No
776,1085,42,GUEST_INVITE,0,0,4,1,No
777,1086,22,SIGNUP_GOOGLE_AUTH,0,0,30,1,No
778,1087,34,PERSONAL_PROJECTS,0,0,44,3,yes
779,1088,33,ORG_INVITE,0,0,41,6,yes
780,1089,22,PERSONAL_PROJECTS,1,0,53,174,yes
781,1090,38,ORG_INVITE,0,0,203,1,No
782,1091,22,SIGNUP_GOOGLE_AUTH,1,1,248,1,No
783,1092,12,ORG_INVITE,0,0,33,1,No
784,1093,11,GUEST_INVITE,0,0,326,25,yes
785,1094,22,SIGNUP,0,1,13,104,yes
786,1095,37,SIGNUP,0,0,312,1,No
787,1096,39,PERSONAL_PROJECTS,0,0,94,1,No
788,1099,22,SIGNUP_GOOGLE_AUTH,0,1,115,222,yes
789,1100,24,SIGNUP_GOOGLE_AUTH,0,0,404,2,No
790,1101,30,PERSONAL_PROJECTS,1,1,25,1,No
791,1103,12,GUEST_INVITE,0,0,326,1,No
792,1104,30,SIGNUP,1,0,46,1,No
793,1105,38,GUEST_INVITE,0,0,51,1,No
794,1106,22,GUEST_INVITE,1,0,52,9,yes
795,1107,21,GUEST_INVITE,0,0,5,59,yes
796,1108,47,GUEST_INVITE,0,0,64,1,No
797,1109,19,ORG_INVITE,0,0,116,2,No
798,1110,21,GUEST_INVITE,0,0,27,1,No
799,1112,38,SIGNUP,1,0,156,1,No
800,1113,47,ORG_INVITE,0,0,277,1,No
801,1114,26,GUEST_INVITE,0,0,331,1,No
802,1115,5,SIGNUP_GOOGLE_AUTH,0,0,58,1,No
803,1117,18,SIGNUP_GOOGLE_AUTH,0,0,26,1,No
804,1119,6,ORG_INVITE,0,0,126,65,yes
805,1121,1,ORG_INVITE,1,1,73,1,No
806,1123,44,SIGNUP_GOOGLE_AUTH,1,0,82,13,yes
807,1124,22,PERSONAL_PROJECTS,1,0,244,24,yes
808,1125,32,GUEST_INVITE,0,0,414,4,yes
809,1126,8,ORG_INVITE,0,0,152,2,No
810,1128,23,ORG_INVITE,0,0,3,112,yes
811,1129,23,ORG_INVITE,0,0,2,163,yes
812,1131,43,SIGNUP,0,0,22,1,No
813,1132,7,GUEST_INVITE,0,0,147,1,No
814,1133,34,SIGNUP_GOOGLE_AUTH,0,0,11,1,No
815,1134,2,SIGNUP,0,1,405,1,No
816,1135,22,ORG_INVITE,0,0,91,1,No
817,1136,21,ORG_INVITE,0,0,408,32,yes
818,1137,14,SIGNUP_GOOGLE_AUTH,0,0,221,1,No
819,1139,44,GUEST_INVITE,0,0,385,1,No
820,1140,15,SIGNUP,0,0,365,3,yes
821,1141,35,SIGNUP,0,0,390,8,yes
822,1143,17,SIGNUP,0,0,292,1,No
823,1144,9,SIGNUP,0,0,349,1,No
824,1145,21,SIGNUP_GOOGLE_AUTH,0,0,3,18,yes
825,1147,6,SIGNUP,0,0,172,6,yes
826,1148,12,GUEST_INVITE,1,0,214,1,No
827,1149,34,GUEST_INVITE,0,0,142,5,yes
828,1150,23,ORG_INVITE,0,0,93,42,yes
829,1151,21,GUEST_INVITE,0,0,1,14,yes
830,1152,16,GUEST_INVITE,0,0,189,1,No
831,1153,2,ORG_INVITE,0,0,138,1,No
832,1154,44,ORG_INVITE,1,1,14,1,No
833,1155,23,ORG_INVITE,0,0,345,397,yes
834,1156,22,ORG_INVITE,0,0,6,137,yes
835,1157,11,GUEST_INVITE,0,0,106,1,No
836,1159,9,ORG_INVITE,0,0,194,1,No
837,1160,13,ORG_INVITE,0,0,312,1,No
838,1161,17,GUEST_INVITE,0,0,31,1,No
839,1162,13,PERSONAL_PROJECTS,1,1,304,10,yes
840,1163,23,SIGNUP,0,0,84,106,yes
841,1166,7,GUEST_INVITE,1,0,65,1,No
842,1167,5,SIGNUP_GOOGLE_AUTH,0,0,80,1,No
843,1168,35,ORG_INVITE,0,0,175,1,No
844,1169,49,SIGNUP_GOOGLE_AUTH,0,0,58,1,No
845,1170,17,ORG_INVITE,1,1,285,1,No
846,1171,47,ORG_INVITE,0,0,107,1,No
847,1173,19,SIGNUP,0,0,35,12,yes
848,1176,46,ORG_INVITE,0,0,223,1,No
849,1177,21,PERSONAL_PROJECTS,0,0,51,1,No
850,1178,11,GUEST_INVITE,0,0,165,4,yes
851,1180,10,GUEST_INVITE,1,0,7,1,No
852,1181,49,ORG_INVITE,0,0,110,1,No
853,1183,9,SIGNUP_GOOGLE_AUTH,0,0,1,1,No
854,1184,23,PERSONAL_PROJECTS,0,0,394,1,No
855,1186,22,GUEST_INVITE,0,0,29,13,yes
856,1187,1,ORG_INVITE,0,0,3,1,No
857,1188,9,SIGNUP,0,0,239,1,No
858,1191,52,SIGNUP,0,0,20,1,No
859,1193,29,GUEST_INVITE,0,0,150,1,No
860,1194,40,GUEST_INVITE,0,0,196,1,No
861,1195,26,SIGNUP_GOOGLE_AUTH,1,1,198,1,No
862,1196,23,GUEST_INVITE,1,1,49,75,yes
863,1197,42,ORG_INVITE,1,1,8,4,yes
864,1199,41,ORG_INVITE,0,0,129,1,No
865,1200,18,SIGNUP,0,0,137,1,No
866,1202,23,ORG_INVITE,0,0,297,374,yes
867,1203,19,SIGNUP,1,1,7,1,No
868,1205,11,GUEST_INVITE,0,0,345,1,No
869,1207,2,ORG_INVITE,0,0,38,1,No
870,1210,42,SIGNUP,1,0,3,1,No
871,1211,43,SIGNUP,0,0,47,1,No
872,1212,19,SIGNUP_GOOGLE_AUTH,0,0,0,9,yes
873,1213,18,SIGNUP_GOOGLE_AUTH,1,0,149,1,No
874,1214,19,ORG_INVITE,1,0,296,36,yes
875,1217,26,PERSONAL_PROJECTS,0,0,4,1,No
876,1218,40,ORG_INVITE,0,0,116,1,No
877,1221,2,GUEST_INVITE,0,0,12,1,No
878,1222,36,ORG_INVITE,0,0,98,19,yes
879,1223,28,ORG_INVITE,1,1,215,1,No
880,1225,11,SIGNUP,1,0,21,1,No
881,1226,30,ORG_INVITE,0,0,139,1,No
882,1227,20,ORG_INVITE,0,0,95,8,yes
883,1229,49,GUEST_INVITE,0,0,8,1,No
884,1230,29,ORG_INVITE,0,0,41,1,No
885,1232,50,ORG_INVITE,0,0,376,1,No
886,1233,22,ORG_INVITE,1,1,185,4,yes
887,1234,35,GUEST_INVITE,0,0,0,1,No
888,1235,23,ORG_INVITE,0,0,354,25,yes
889,1236,1,PERSONAL_PROJECTS,1,1,342,1,No
890,1237,4,SIGNUP,0,0,2,1,No
891,1238,34,GUEST_INVITE,0,0,6,6,yes
892,1239,1,GUEST_INVITE,1,0,10,1,No
893,1240,49,GUEST_INVITE,0,0,238,4,yes
894,1242,22,ORG_INVITE,1,0,76,6,yes
895,1243,4,GUEST_INVITE,0,0,314,1,No
896,1244,10,ORG_INVITE,0,0,131,1,No
897,1245,23,ORG_INVITE,0,1,267,79,yes
898,1247,13,SIGNUP,0,0,225,1,No
899,1250,21,ORG_INVITE,1,1,332,48,yes
900,1251,16,SIGNUP_GOOGLE_AUTH,0,0,296,1,No
901,1252,35,SIGNUP,0,0,16,1,No
902,1253,8,GUEST_INVITE,0,0,222,1,No
903,1254,42,SIGNUP,0,0,113,2,No
904,1256,40,SIGNUP,1,0,45,2,No
905,1257,52,GUEST_INVITE,0,0,98,1,No
906,1260,44,PERSONAL_PROJECTS,0,1,402,1,No
907,1266,28,GUEST_INVITE,1,0,48,1,No
908,1267,14,ORG_INVITE,0,0,69,1,No
909,1268,15,ORG_INVITE,0,0,329,1,No
910,1271,5,SIGNUP_GOOGLE_AUTH,0,0,38,1,No
911,1273,49,GUEST_INVITE,0,0,1,1,No
912,1274,17,PERSONAL_PROJECTS,0,1,89,41,yes
913,1278,32,GUEST_INVITE,0,0,48,1,No
914,1279,43,SIGNUP,0,0,306,1,No
915,1280,23,ORG_INVITE,1,1,332,199,yes
916,1281,17,SIGNUP,0,0,192,1,No
917,1282,39,ORG_INVITE,0,0,169,1,No
918,1283,4,SIGNUP,0,0,255,1,No
919,1285,16,ORG_INVITE,1,1,0,1,No
920,1286,42,SIGNUP,1,0,220,1,No
921,1287,18,ORG_INVITE,1,1,308,1,No
922,1288,25,ORG_INVITE,1,0,249,1,No
923,1289,46,GUEST_INVITE,0,0,152,1,No
924,1290,21,SIGNUP,0,0,216,106,yes
925,1291,40,SIGNUP,0,0,0,1,No
926,1293,36,ORG_INVITE,1,0,19,1,No
927,1294,42,PERSONAL_PROJECTS,0,0,160,1,No
928,1296,4,SIGNUP,0,0,414,1,No
929,1297,1,ORG_INVITE,0,0,37,5,yes
930,1298,44,ORG_INVITE,0,0,108,1,No
931,1299,11,PERSONAL_PROJECTS,0,0,66,3,yes
932,1301,33,PERSONAL_PROJECTS,1,0,0,2,No
933,1302,1,GUEST_INVITE,1,0,241,1,No
934,1303,19,PERSONAL_PROJECTS,0,0,142,5,yes
935,1305,11,ORG_INVITE,0,0,111,1,No
936,1306,15,ORG_INVITE,0,0,168,1,No
937,1307,27,SIGNUP_GOOGLE_AUTH,0,0,105,2,No
938,1308,30,ORG_INVITE,1,0,33,1,No
939,1309,14,SIGNUP,1,1,9,1,No
940,1310,46,PERSONAL_PROJECTS,1,1,298,1,No
941,1311,9,SIGNUP,0,0,92,4,yes
942,1312,23,ORG_INVITE,0,0,298,4,yes
943,1313,44,PERSONAL_PROJECTS,0,0,4,1,No
944,1314,9,ORG_INVITE,0,0,297,1,No
945,1316,32,SIGNUP,0,0,294,1,No
946,1317,2,ORG_INVITE,0,1,10,1,No
947,1318,22,GUEST_INVITE,0,0,372,112,yes
948,1319,21,GUEST_INVITE,0,0,179,87,yes
949,1320,23,ORG_INVITE,0,1,140,304,yes
950,1321,30,ORG_INVITE,0,0,180,3,yes
951,1322,16,GUEST_INVITE,1,1,75,1,No
952,1324,52,ORG_INVITE,0,0,1,1,No
953,1325,6,ORG_INVITE,0,0,74,1,No
954,1326,42,ORG_INVITE,0,0,94,1,No
955,1327,23,PERSONAL_PROJECTS,0,0,197,48,yes
956,1328,10,SIGNUP,0,1,19,1,No
957,1331,51,SIGNUP_GOOGLE_AUTH,0,0,242,1,No
958,1332,50,ORG_INVITE,1,1,150,1,No
959,1333,49,ORG_INVITE,0,0,338,1,No
960,1335,35,SIGNUP_GOOGLE_AUTH,0,0,111,1,No
961,1338,12,ORG_INVITE,0,0,91,1,No
962,1339,23,GUEST_INVITE,0,0,277,326,yes
963,1343,23,SIGNUP,0,1,8,196,yes
964,1344,10,ORG_INVITE,0,0,50,1,No
965,1345,23,PERSONAL_PROJECTS,1,0,49,272,yes
966,1346,50,SIGNUP,0,0,79,1,No
967,1347,6,ORG_INVITE,1,1,267,1,No
968,1349,25,SIGNUP_GOOGLE_AUTH,0,0,101,1,No
969,1350,23,ORG_INVITE,0,0,159,82,yes
970,1352,2,PERSONAL_PROJECTS,0,0,404,1,No
971,1353,1,SIGNUP,0,0,250,1,No
972,1354,18,PERSONAL_PROJECTS,1,0,307,1,No
973,1355,12,ORG_INVITE,1,1,35,1,No
974,1356,28,SIGNUP,0,0,20,1,No
975,1357,21,GUEST_INVITE,1,1,316,132,yes
976,1358,52,SIGNUP,0,0,276,1,No
977,1359,36,ORG_INVITE,0,0,2,1,No
978,1360,49,SIGNUP_GOOGLE_AUTH,0,0,402,1,No
979,1361,51,ORG_INVITE,0,0,63,12,yes
980,1363,4,GUEST_INVITE,0,0,123,1,No
981,1365,21,SIGNUP,0,0,222,1,No
982,1366,31,ORG_INVITE,0,0,45,1,No
983,1367,3,PERSONAL_PROJECTS,0,0,11,1,No
984,1368,23,PERSONAL_PROJECTS,1,1,1,210,yes
985,1369,22,SIGNUP,0,0,202,1,No
986,1371,50,PERSONAL_PROJECTS,0,0,309,1,No
987,1372,33,SIGNUP,0,0,81,1,No
988,1373,19,ORG_INVITE,0,0,35,1,No
989,1378,12,SIGNUP_GOOGLE_AUTH,0,1,88,1,No
990,1379,4,ORG_INVITE,0,0,13,4,yes
991,1380,22,ORG_INVITE,0,0,132,4,yes
992,1381,29,ORG_INVITE,0,0,34,1,No
993,1382,38,GUEST_INVITE,0,0,33,1,No
994,1385,27,SIGNUP,0,0,352,5,yes
995,1386,20,GUEST_INVITE,0,0,9,1,No
996,1387,10,ORG_INVITE,0,0,1,1,No
997,1388,40,ORG_INVITE,0,0,6,1,No
998,1389,21,SIGNUP,0,0,149,1,No
999,1390,32,SIGNUP,1,1,22,1,No
1000,1391,45,SIGNUP_GOOGLE_AUTH,1,0,215,1,No
1001,1392,3,ORG_INVITE,0,0,92,2,No
1002,1394,41,SIGNUP,1,0,252,1,No
1003,1396,20,GUEST_INVITE,0,0,58,17,yes
1004,1399,38,ORG_INVITE,0,0,1,1,No
1005,1400,23,SIGNUP,1,0,69,1,No
1006,1402,22,ORG_INVITE,0,0,101,1,No
1007,1403,52,ORG_INVITE,1,0,195,1,No
1008,1404,1,GUEST_INVITE,0,0,189,1,No
1009,1405,48,ORG_INVITE,0,0,2,1,No
1010,1406,35,SIGNUP_GOOGLE_AUTH,0,0,169,1,No
1011,1407,23,GUEST_INVITE,0,0,44,234,yes
1012,1408,50,PERSONAL_PROJECTS,0,0,61,1,No
1013,1409,43,SIGNUP,0,0,215,1,No
1014,1410,21,SIGNUP,0,0,63,59,yes
1015,1411,23,PERSONAL_PROJECTS,0,0,350,187,yes
1016,1412,35,PERSONAL_PROJECTS,0,0,74,1,No
1017,1414,15,SIGNUP,0,0,101,1,No
1018,1416,52,SIGNUP,0,0,237,1,No
1019,1417,16,SIGNUP,0,0,25,1,No
1020,1418,7,SIGNUP,1,0,254,1,No
1021,1419,22,PERSONAL_PROJECTS,0,0,193,1,No
1022,1420,24,SIGNUP,0,0,0,1,No
1023,1421,23,ORG_INVITE,0,0,236,155,yes
1024,1422,15,ORG_INVITE,1,0,36,1,No
1025,1423,25,ORG_INVITE,1,0,168,1,No
